,song_id,cnt_chart_wks,tot_streams,avg_daily_streams,song_cluster_num,song_cluster_color,speech,days,song_title,song_release_date,track,acou,dance,ener,instru,live,loud,temp,val,pop,dur,top_song,top_song_flag,alb_id,alb_title,wk1_alb_sales,top_s_cnt,record_type,alb_num,alb_ann_mo,alb_ann_day,alb_ann_yr,alb_ann_date,album_release_mo,alb_r_day,alb_r_yr,alb_r_date,top_alb_count,top_alb_normal,alb_track_cnt,tvflag,sales_group,tot_streams_group,alb_genre,alb_cluster_num,last_stream_update
0,1989TV01,2.0,35521714,2732439,2,purple,0.0327,13,Welcome To New York (Taylor's Version),10/27/2023,1,0.00942,0.757,0.61,3.66e-05,0.367,-4.84,116.998,0.685,80,212600,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
1,1989TV02,3.0,40958068,3150620,2,purple,0.067,13,Blank Space (Taylor's Version),10/27/2023,2,0.0885,0.733,0.733,0.0,0.168,-5.376,96.057,0.701,80,231833,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
2,1989TV03,4.0,47687102,3668238,2,purple,0.0397,13,Style (Taylor's Version),10/27/2023,3,0.000421,0.511,0.822,0.0197,0.0899,-4.785,94.868,0.305,81,231000,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
3,1989TV04,3.0,37545128,2888086,2,purple,0.0447,13,Out Of The Woods (Taylor's Version),10/27/2023,4,0.000537,0.545,0.885,5.59e-05,0.385,-5.968,92.021,0.206,80,235800,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
4,1989TV05,2.0,31008534,2385271,2,purple,0.0317,13,All You Had To Do Was Stay (Taylor's Version),10/27/2023,5,0.000656,0.588,0.721,0.0,0.131,-5.579,96.997,0.52,79,193289,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
5,1989TV06,2.0,29684734,2283441,2,purple,0.0729,13,Shake It Off (Taylor's Version),10/27/2023,6,0.0121,0.636,0.808,2.18e-05,0.359,-5.693,160.058,0.917,79,219209,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
6,1989TV07,1.0,27727454,2132881,2,purple,0.0439,13,I Wish You Would (Taylor's Version),10/27/2023,7,0.00354,0.67,0.858,1.25e-05,0.0687,-6.528,118.009,0.539,79,207650,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
7,1989TV08,3.0,26353077,2027159,2,purple,0.194,13,Bad Blood (Taylor's Version),10/27/2023,8,0.0362,0.618,0.683,0.0,0.305,-6.438,169.971,0.363,78,211103,top song,False,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
8,1989TV09,3.0,543373389,41797953,2,purple,0.0656,13,Wildest Dreams (Taylor's Version),10/27/2023,9,0.0436,0.589,0.674,7.18e-05,0.112,-7.48,139.985,0.514,78,220433,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,High total streams,Synth/Dream/Dance pop,2,11/9/2023
9,1989TV10,1.0,24935822,1918140,2,purple,0.0515,13,How You Get The Girl (Taylor's Version),10/27/2023,10,0.00196,0.758,0.691,1.09e-05,0.0939,-5.798,119.997,0.538,78,247533,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
10,1989TV11,1.0,180539553,13887657,2,purple,0.0355,13,This Love (Taylor's Version),10/27/2023,11,0.316,0.471,0.509,0.0,0.0673,-8.796,144.071,0.0567,77,250100,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
11,1989TV12,1.0,25162350,1935565,2,purple,0.0445,13,I Know Places (Taylor's Version),10/27/2023,12,0.0999,0.582,0.788,0.0,0.115,-5.358,160.027,0.652,78,195700,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
12,1989TV13,2.0,28501603,2192431,2,purple,0.0293,13,Clean (Taylor's Version),10/27/2023,13,0.25,0.772,0.391,2.92e-05,0.0981,-8.892,103.955,0.258,78,271000,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
13,1989TV14,1.0,24335546,1871965,2,purple,0.0434,13,Wonderland (Taylor's Version),10/27/2023,14,0.00976,0.464,0.705,2.61e-05,0.209,-5.97,183.892,0.385,78,245566,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
14,1989TV15,1.0,23476352,1805873,2,purple,0.0755,13,You Are In Love (Taylor's Version),10/27/2023,15,0.61,0.363,0.498,3.91e-06,0.112,-9.473,84.68,0.477,78,267389,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
15,1989TV16,2.0,30416559,2339735,2,purple,0.0602,13,New Romantics (Taylor's Version),10/27/2023,16,0.00675,0.649,0.846,4.63e-06,0.0824,-5.958,121.978,0.698,79,230177,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
16,1989TV17,5.0,57165016,4397308,4,pink,0.0863,13,"""Slut!"" (Taylor's Version) (From The Vault)",10/27/2023,17,0.309,0.591,0.412,0.000199,0.0608,-13.27,155.875,0.328,82,180381,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
17,1989TV18,5.0,53394727,4107286,2,purple,0.0341,13,Say Don't Go (Taylor's Version) (From The Vault),10/27/2023,18,0.066,0.633,0.551,9.94e-06,0.127,-8.297,109.95,0.164,83,279833,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
18,1989TV19,6.0,62498580,4807583,2,purple,0.034,13,Now That We Don't Talk (Taylor's Version) (From The Vault),10/27/2023,19,0.16,0.8,0.501,7.14e-05,0.0874,-9.332,110.013,0.0831,83,146436,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
19,1989TV20,3.0,39590451,3045419,2,purple,0.036,13,Suburban Legends (Taylor's Version) (From The Vault),10/27/2023,20,0.207,0.701,0.625,0.0,0.105,-8.804,118.036,0.323,81,171818,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
20,1989TV21,8.0,75342404,5795569,2,purple,0.037,13,Is It Over Now? (Taylor's Version) (From The Vault),10/27/2023,21,0.041,0.595,0.656,0.0,0.122,-7.343,99.994,0.191,84,229477,top song,True,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
21,1989TV22,0.0,17075733,1313517,2,purple,0.103,13,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),10/27/2023,22,0.0104,0.602,0.648,0.0,0.217,-6.905,170.091,0.174,83,199773,not top,False,1989TV,1989 (Taylor's Version)[Deluxe],1359000,21,Taylor's Version,14,August,9,2023,8/9/2023,October,27,2023,10/27/2023,1,0.076923077,22,True,High first week sales,Low total streams,Synth/Dream/Dance pop,2,11/9/2023
22,SPEAKTV01,2.0,103893141,831145,2,purple,0.0356,125,Mine (Taylor's Version),7/7/2023,1,0.00444,0.646,0.783,1.38e-06,0.171,-2.846,121.08,0.49,84,231706,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
23,SPEAKTV02,2.0,74980234,599841,2,purple,0.0305,125,Sparks Fly (Taylor's Version),7/7/2023,2,0.0251,0.588,0.758,0.0,0.131,-2.347,114.991,0.387,81,261230,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
24,SPEAKTV03,2.0,114295333,914362,2,purple,0.0273,125,Back To December (Taylor's Version),7/7/2023,3,0.00621,0.497,0.635,0.0,0.117,-3.927,142.063,0.203,84,294189,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
25,SPEAKTV04,1.0,67628528,541028,2,purple,0.0325,125,Speak Now (Taylor's Version),7/7/2023,4,0.248,0.727,0.677,0.0,0.143,-2.871,118.995,0.639,79,242473,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
26,SPEAKTV05,1.0,67500016,540000,2,purple,0.0296,125,Dear John (Taylor's Version),7/7/2023,5,0.0236,0.419,0.47,0.0,0.163,-5.016,119.294,0.133,80,405906,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
27,SPEAKTV06,1.0,60947176,487577,2,purple,0.0369,125,Mean (Taylor's Version),7/7/2023,6,0.311,0.524,0.692,0.0,0.192,-3.866,163.874,0.621,79,238693,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
28,SPEAKTV07,1.0,60524001,484192,2,purple,0.0535,125,The Story Of Us (Taylor's Version),7/7/2023,7,0.00192,0.515,0.781,0.0,0.054,-2.608,139.846,0.57,79,267653,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
29,SPEAKTV08,1.0,37725190,301801,2,purple,0.0289,125,Never Grow Up (Taylor's Version),7/7/2023,8,0.851,0.685,0.323,0.0,0.198,-7.103,125.058,0.569,75,292920,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Low total streams,Pop rock,2,11/9/2023
30,SPEAKTV09,3.0,145745869,1165966,2,purple,0.0265,125,Enchanted (Taylor's Version),7/7/2023,9,0.012,0.505,0.532,0.0,0.149,-3.526,81.907,0.216,88,353253,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
31,SPEAKTV10,1.0,79913762,639310,2,purple,0.0803,125,Better Than Revenge (Taylor's Version),7/7/2023,10,0.000886,0.496,0.885,0.0,0.191,-2.969,145.863,0.665,82,220306,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
32,SPEAKTV11,1.0,32255981,258047,2,purple,0.0284,125,Innocent (Taylor's Version),7/7/2023,11,0.101,0.522,0.598,0.0,0.152,-5.327,133.627,0.149,73,301221,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Low total streams,Pop rock,2,11/9/2023
33,SPEAKTV12,1.0,48632317,389058,2,purple,0.0619,125,Haunted (Taylor's Version),7/7/2023,12,0.00667,0.427,0.915,0.0,0.221,-1.909,162.201,0.355,77,245413,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Low total streams,Pop rock,2,11/9/2023
34,SPEAKTV13,1.0,47838294,382706,2,purple,0.0276,125,Last Kiss (Taylor's Version),7/7/2023,13,0.447,0.55,0.366,4.43e-06,0.101,-8.46,79.401,0.16,77,369120,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Low total streams,Pop rock,2,11/9/2023
35,SPEAKTV14,1.0,69791866,558334,2,purple,0.0402,125,Long Live (Taylor's Version),7/7/2023,14,0.0122,0.375,0.65,0.0,0.189,-4.031,203.89,0.0752,82,317960,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
36,SPEAKTV15,1.0,34914034,279312,2,purple,0.0278,125,Ours (Taylor's Version),7/7/2023,15,0.449,0.535,0.488,0.0,0.111,-8.261,159.813,0.348,75,235803,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Low total streams,Pop rock,2,11/9/2023
37,SPEAKTV16,1.0,27372319,218978,2,purple,0.0303,125,Superman (Taylor's Version),7/7/2023,16,0.0031,0.533,0.742,0.0,0.108,-3.473,131.93,0.356,72,274945,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Low total streams,Pop rock,2,11/9/2023
38,SPEAKTV17,1.0,57250816,458006,2,purple,0.0597,125,Electric Touch (feat. Fall Out Boy) (Taylor's Version) (From The Vault),7/7/2023,17,0.0164,0.547,0.855,0.0,0.144,-4.7,131.073,0.282,78,266466,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
39,SPEAKTV18,1.0,55997215,447977,2,purple,0.0505,125,When Emma Falls in Love (Taylor's Version) (From The Vault),7/7/2023,18,0.159,0.474,0.763,0.0,0.138,-4.632,78.133,0.231,78,252385,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
40,SPEAKTV19,7.0,168705985,1349647,2,purple,0.0337,125,I Can See You (Taylor's Version) (From The Vault),7/7/2023,19,0.0586,0.694,0.764,0.0,0.0608,-4.893,123.044,0.819,87,273186,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
41,SPEAKTV20,1.0,56551218,452409,2,purple,0.0434,125,Castles Crumbling (feat. Hayley Williams) (Taylor's Version) (From The Vault),7/7/2023,20,0.362,0.576,0.57,0.0,0.0668,-7.925,147.803,0.378,78,306062,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
42,SPEAKTV21,1.0,58375583,467004,2,purple,0.0299,125,Foolish One (Taylor's Version) (From The Vault),7/7/2023,21,0.617,0.671,0.588,0.0,0.111,-4.675,96.965,0.543,79,311765,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
43,SPEAKTV22,1.0,53600852,428806,2,purple,0.0328,125,Timeless (Taylor's Version) (From The Vault),7/7/2023,22,0.3,0.624,0.585,0.0,0.0916,-5.847,142.883,0.65,78,321396,top song,True,SPEAKTV,Speak Now (Taylor's Version),507000,22,Taylor's Version,13,May,5,2023,5/5/2023,July,7,2023,7/7/2023,17,0.136,22,True,Medium first week sales,Medium total streams,Pop rock,2,11/9/2023
44,MIDN01,29.0,581029688,1513098,4,pink,0.0876,384,Lavender Haze,10/21/2022,1,0.236,0.735,0.454,0.00113,0.133,-10.516,97.043,0.0751,70,202395,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
45,MIDN02,7.0,377311960,982583,4,pink,0.0365,384,Maroon,10/21/2022,2,0.0609,0.65,0.397,1.4e-06,0.089,-8.237,108.055,0.0382,70,218270,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
46,MIDN03,53.0,1223814965,3187018,1,orange,0.0584,384,Anti-Hero,10/21/2022,3,0.115,0.637,0.649,1.22e-06,0.147,-6.59,96.935,0.497,70,200690,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,11/9/2023
47,MIDN04,8.0,369571439,962425,4,pink,0.039,384,Snow On The Beach (feat. Lana Del Rey),10/21/2022,4,0.705,0.653,0.331,0.0013,0.116,-13.534,110.014,0.166,68,256124,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
48,MIDN05,6.0,437706786,1139861,4,pink,0.0597,384,"You're On Your Own, Kid",10/21/2022,5,0.423,0.694,0.386,1.05e-05,0.126,-10.312,120.044,0.39,70,194206,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
49,MIDN06,8.0,523381189,1362971,4,pink,0.0667,384,Midnight Rain,10/21/2022,6,0.705,0.654,0.372,6.78e-05,0.114,-11.704,140.15,0.198,70,174782,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
50,MIDN07,5.0,254144782,661835,4,pink,0.19,384,Question...?,10/21/2022,7,0.205,0.741,0.509,0.0,0.262,-8.747,108.978,0.113,68,210556,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
51,MIDN08,6.0,310384655,808293,4,pink,0.363,384,Vigilante Shit,10/21/2022,8,0.157,0.867,0.272,3.42e-05,0.118,-11.014,79.962,0.157,69,164801,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
52,MIDN09,9.0,408776725,1064522,4,pink,0.066,384,Bejeweled,10/21/2022,9,0.0648,0.695,0.546,0.000128,0.0883,-9.184,164.0,0.425,69,194165,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,2,11/9/2023
53,MIDN10,5.0,217433459,566232,4,pink,0.0436,384,Labyrinth,10/21/2022,10,0.804,0.493,0.308,0.328,0.123,-15.489,109.993,0.13,67,247962,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
54,MIDN11,11.0,562618646,1465152,2,purple,0.0651,384,Karma,10/21/2022,11,0.0782,0.647,0.614,0.0,0.611,-7.091,90.034,0.0956,69,204852,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,2,11/9/2023
55,MIDN12,5.0,221693784,577327,4,pink,0.048,384,Sweet Nothing,10/21/2022,12,0.967,0.335,0.166,0.00012,0.115,-14.958,175.917,0.391,67,188496,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
56,MIDN13,5.0,266996290,695302,4,pink,0.144,384,Mastermind,10/21/2022,13,0.545,0.661,0.345,0.000915,0.0871,-14.037,125.977,0.126,68,191039,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,High total streams,Synth/Dream/Dance pop,1,11/9/2023
57,MIDN14,4.0,223687941,582520,2,purple,0.0352,384,The Great War,10/21/2022,14,0.203,0.573,0.737,2.78e-05,0.0851,-9.002,96.009,0.592,68,240355,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
58,MIDN15,4.0,144326345,375849,4,pink,0.0425,384,Bigger Than The Whole Sky,10/21/2022,15,0.837,0.48,0.22,0.00269,0.116,-12.469,82.951,0.0633,66,218502,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
59,MIDN16,3.0,148975283,387956,4,pink,0.101,384,Paris,10/21/2022,16,0.116,0.691,0.498,3.07e-05,0.136,-10.519,110.963,0.454,67,196258,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
60,MIDN17,3.0,124928665,325335,4,pink,0.104,384,High Infidelity,10/21/2022,17,0.726,0.564,0.545,0.0,0.0878,-10.17,176.082,0.766,66,231475,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
61,MIDN18,2.0,99390186,258828,4,pink,0.19,384,Glitch,10/21/2022,18,0.318,0.677,0.451,0.0,0.11,-9.744,140.845,0.399,65,148781,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
62,MIDN19,4.0,213328116,555541,2,purple,0.12,384,"Would've, Could've, Should've",10/21/2022,19,0.435,0.482,0.837,0.00147,0.123,-6.501,157.96,0.534,68,260361,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
63,MIDN20,2.0,100580211,261927,4,pink,0.0737,384,Dear Reader,10/21/2022,20,0.497,0.475,0.386,0.00104,0.119,-12.038,107.601,0.162,66,225194,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,1,11/9/2023
64,MIDN21,3.0,123385395,321316,2,purple,0.0421,384,Hits Different,10/21/2022,21,0.148,0.672,0.782,4.73e-06,0.296,-6.499,106.026,0.239,83,234466,top song,True,MIDN,Midnights (The Til Dawn Edition),1140000,22,original,12,August,28,2022,8/28/2022,October,21,2022,10/21/2022,54,0.140625,23,False,High first week sales,Medium total streams,Synth/Dream/Dance pop,2,11/9/2023
