,alb_state_key,alb_num,alb_id,state,state_num,st_group_alb_search_avg,alb_group_st_search_avg,alb_r_date,record_type,tvflag,st_alb_pop_group,album_event,alb_track_cnt,wk1_alb_sales,tot_alb_plays,top_s_cnt,avg_daily_alb_streams,top_alb_count,top_alb_n,days_sr,alb_ann_day,alb_ann_yr,alb_r_day,alb_r_yr,acou_m,dance_m,ener_m,instru_m,live_m,loud_m,speech_m,temp_m,val_m,dur_m,color,alb_genre
372,"LOVE, Iowa",7,LOVE,Iowa,16,59.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
373,"LOVE, Kansas",7,LOVE,Kansas,17,60.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
374,"LOVE, Kentucky",7,LOVE,Kentucky,18,65.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
375,"LOVE, Louisiana",7,LOVE,Louisiana,19,48.0,60.0,2019-08-23,original,False,Low search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
376,"LOVE, Maine",7,LOVE,Maine,20,67.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
377,"LOVE, Maryland",7,LOVE,Maryland,21,55.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
378,"LOVE, Massachusetts",7,LOVE,Massachusetts,22,81.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
379,"LOVE, Michigan",7,LOVE,Michigan,23,56.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
380,"LOVE, Minnesota",7,LOVE,Minnesota,24,62.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
381,"LOVE, Mississippi",7,LOVE,Mississippi,25,46.0,60.0,2019-08-23,original,False,Low search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
382,"LOVE, Missouri",7,LOVE,Missouri,26,60.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
383,"LOVE, Montana",7,LOVE,Montana,27,54.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
384,"LOVE, Nebraska",7,LOVE,Nebraska,28,65.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
385,"LOVE, Nevada",7,LOVE,Nevada,29,49.0,60.0,2019-08-23,original,False,Low search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
386,"LOVE, New Hampshire",7,LOVE,New Hampshire,30,76.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
387,"LOVE, New Jersey",7,LOVE,New Jersey,31,60.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
388,"LOVE, New Mexico",7,LOVE,New Mexico,32,61.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
389,"LOVE, New York",7,LOVE,New York,33,59.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
390,"LOVE, North Carolina",7,LOVE,North Carolina,34,55.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
391,"LOVE, North Dakota",7,LOVE,North Dakota,35,69.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
392,"LOVE, Ohio",7,LOVE,Ohio,36,58.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
393,"LOVE, Oklahoma",7,LOVE,Oklahoma,37,56.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
394,"LOVE, Oregon",7,LOVE,Oregon,38,62.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
395,"LOVE, Pennsylvania",7,LOVE,Pennsylvania,39,65.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
396,"LOVE, Rhode Island",7,LOVE,Rhode Island,40,96.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
397,"LOVE, South Carolina",7,LOVE,South Carolina,41,54.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
398,"LOVE, South Dakota",7,LOVE,South Dakota,42,63.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
399,"LOVE, Tennessee",7,LOVE,Tennessee,43,72.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
400,"LOVE, Texas",7,LOVE,Texas,44,49.0,60.0,2019-08-23,original,False,Low search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
401,"LOVE, Utah",7,LOVE,Utah,45,84.0,60.0,2019-08-23,original,False,High search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
402,"LOVE, Vermont",7,LOVE,Vermont,46,60.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
403,"LOVE, Virginia",7,LOVE,Virginia,47,58.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
404,"LOVE, Washington",7,LOVE,Washington,48,61.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
405,"LOVE, West Virginia",7,LOVE,West Virginia,49,58.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
406,"LOVE, Wisconsin",7,LOVE,Wisconsin,50,60.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
407,"LOVE, Wyoming",7,LOVE,Wyoming,51,53.0,60.0,2019-08-23,original,False,Medium search popularity,Lover,18,679000.0,8029477011.0,18,5217324.0,219,0,1539,13,2019,23,2019,0.125,0.7035,0.599,1.82e-05,0.108,-7.8055,0.0569999999999999,107.0135,0.47,199419.5,orchid,pop
408,"MIDN, Alabama",12,MIDN,Alabama,1,54.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
409,"MIDN, Alaska",12,MIDN,Alaska,2,48.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
410,"MIDN, Arizona",12,MIDN,Arizona,3,52.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
411,"MIDN, Arkansas",12,MIDN,Arkansas,4,58.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
412,"MIDN, California",12,MIDN,California,5,49.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
413,"MIDN, Colorado",12,MIDN,Colorado,6,58.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
414,"MIDN, Connecticut",12,MIDN,Connecticut,7,65.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
415,"MIDN, Delaware",12,MIDN,Delaware,8,52.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
416,"MIDN, District of Columbia",12,MIDN,District of Columbia,9,98.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
417,"MIDN, Florida",12,MIDN,Florida,10,43.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
418,"MIDN, Georgia",12,MIDN,Georgia,11,47.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
419,"MIDN, Hawaii",12,MIDN,Hawaii,12,38.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
420,"MIDN, Idaho",12,MIDN,Idaho,13,56.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
421,"MIDN, Illinois",12,MIDN,Illinois,14,60.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
422,"MIDN, Indiana",12,MIDN,Indiana,15,59.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
423,"MIDN, Iowa",12,MIDN,Iowa,16,57.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
424,"MIDN, Kansas",12,MIDN,Kansas,17,56.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
425,"MIDN, Kentucky",12,MIDN,Kentucky,18,62.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
426,"MIDN, Louisiana",12,MIDN,Louisiana,19,47.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
427,"MIDN, Maine",12,MIDN,Maine,20,64.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
428,"MIDN, Maryland",12,MIDN,Maryland,21,50.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
429,"MIDN, Massachusetts",12,MIDN,Massachusetts,22,81.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
430,"MIDN, Michigan",12,MIDN,Michigan,23,54.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
431,"MIDN, Minnesota",12,MIDN,Minnesota,24,64.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
432,"MIDN, Mississippi",12,MIDN,Mississippi,25,39.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
433,"MIDN, Missouri",12,MIDN,Missouri,26,59.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
434,"MIDN, Montana",12,MIDN,Montana,27,48.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
435,"MIDN, Nebraska",12,MIDN,Nebraska,28,60.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
436,"MIDN, Nevada",12,MIDN,Nevada,29,41.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
437,"MIDN, New Hampshire",12,MIDN,New Hampshire,30,65.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
438,"MIDN, New Jersey",12,MIDN,New Jersey,31,54.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
439,"MIDN, New Mexico",12,MIDN,New Mexico,32,40.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
440,"MIDN, New York",12,MIDN,New York,33,50.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
441,"MIDN, North Carolina",12,MIDN,North Carolina,34,53.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
442,"MIDN, North Dakota",12,MIDN,North Dakota,35,51.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
443,"MIDN, Ohio",12,MIDN,Ohio,36,57.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
444,"MIDN, Oklahoma",12,MIDN,Oklahoma,37,51.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
445,"MIDN, Oregon",12,MIDN,Oregon,38,57.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
446,"MIDN, Pennsylvania",12,MIDN,Pennsylvania,39,65.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
447,"MIDN, Rhode Island",12,MIDN,Rhode Island,40,85.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
448,"MIDN, South Carolina",12,MIDN,South Carolina,41,50.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
449,"MIDN, South Dakota",12,MIDN,South Dakota,42,48.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
450,"MIDN, Tennessee",12,MIDN,Tennessee,43,63.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
451,"MIDN, Texas",12,MIDN,Texas,44,47.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
452,"MIDN, Utah",12,MIDN,Utah,45,78.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
453,"MIDN, Vermont",12,MIDN,Vermont,46,74.0,56.0,2022-10-27,original,False,High search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
454,"MIDN, Virginia",12,MIDN,Virginia,47,53.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
455,"MIDN, Washington",12,MIDN,Washington,48,58.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
456,"MIDN, West Virginia",12,MIDN,West Virginia,49,55.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
457,"MIDN, Wisconsin",12,MIDN,Wisconsin,50,58.0,56.0,2022-10-27,original,False,Medium search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
458,"MIDN, Wyoming",12,MIDN,Wyoming,51,40.0,56.0,2022-10-27,original,False,Low search popularity,Midnights_announce,23,1140000.0,7116052008.0,22,19032283.0,54,0,366,28,2022,21,2022,0.318,0.653,0.451,3.07e-05,0.118,-10.312,0.0651,109.846,0.198,204852.0,darkblue,pop
459,"RED, Alabama",4,RED,Alabama,1,65.0,67.0,2012-10-22,original,False,High search popularity,Red,22,1208000.0,3204011914.0,11,794044.0,185,0,4035,13,2012,22,2012,0.0577499999999999,0.625,0.5994999999999999,3.39e-05,0.102,-6.7765,0.032,109.993,0.4775,238666.5,crimson,rock
