,chart_week,chart_position,song_title,artist,prior_wk_position,peak_pos,wks_on_chart,alb_title,song_r_date,track,acou,dance,ener,instru,live,loud,speech,temp,val,pop,dur,alb_id,song_id,days,tot_streams,last_stream_update,avg_daily_streams,top_song,top_song_flag,top_s_cnt,record_type,alb_num,alb_ann_mo,alb_ann_day,alb_ann_yr,alb_ann_date,alb_r_mo,alb_r_day,alb_r_yr,alb_r_date,wk1_alb_sales,top_alb_count,top_alb_normal,alb_track_cnt,tvflag,sales_group,tot_streams_group,alb_genre,song_cluster_num,song_cluster_color
735,5/25/2019,8.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift Featuring Brendon Urie,3.0,2.0,4.0,Lover,8/23/2019,16.0,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,0.728,81.0,193000.0,LOVE,LOVE16,1539.0,792390536.0,11/9/2023,514873.0,not top,False,7.0,original,7.0,June,13.0,2019.0,6/13/2019,August,23.0,2019.0,8/23/2019,679000.0,219.0,0.1423001949317738,18.0,False,Medium first week sales,High total streams,Synth/Dream/Dance pop,1,orange
736,5/18/2019,3.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift Featuring Brendon Urie,2.0,2.0,3.0,Lover,8/23/2019,16.0,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,0.728,81.0,193000.0,LOVE,LOVE16,1539.0,792390536.0,11/9/2023,514873.0,not top,False,7.0,original,7.0,June,13.0,2019.0,6/13/2019,August,23.0,2019.0,8/23/2019,679000.0,219.0,0.1423001949317738,18.0,False,Medium first week sales,High total streams,Synth/Dream/Dance pop,1,orange
737,5/11/2019,2.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift Featuring Brendon Urie,100.0,2.0,2.0,Lover,8/23/2019,16.0,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,0.728,81.0,193000.0,LOVE,LOVE16,1539.0,792390536.0,11/9/2023,514873.0,not top,False,7.0,original,7.0,June,13.0,2019.0,6/13/2019,August,23.0,2019.0,8/23/2019,679000.0,219.0,0.1423001949317738,18.0,False,Medium first week sales,High total streams,Synth/Dream/Dance pop,1,orange
738,5/4/2019,100.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift Featuring Brendon Urie,0.0,100.0,1.0,Lover,8/23/2019,16.0,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,0.728,81.0,193000.0,LOVE,LOVE16,1539.0,792390536.0,11/9/2023,514873.0,not top,False,7.0,original,7.0,June,13.0,2019.0,6/13/2019,August,23.0,2019.0,8/23/2019,679000.0,219.0,0.1423001949317738,18.0,False,Medium first week sales,High total streams,Synth/Dream/Dance pop,1,orange
739,8/13/2011,63.0,Mean,Taylor Swift,61.0,11.0,20.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
740,8/6/2011,61.0,Mean,Taylor Swift,55.0,11.0,19.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
741,7/30/2011,55.0,Mean,Taylor Swift,44.0,11.0,18.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
742,7/23/2011,44.0,Mean,Taylor Swift,39.0,11.0,17.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
743,7/16/2011,39.0,Mean,Taylor Swift,34.0,11.0,16.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
744,7/9/2011,34.0,Mean,Taylor Swift,31.0,11.0,15.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
745,7/2/2011,31.0,Mean,Taylor Swift,37.0,11.0,14.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
746,6/25/2011,37.0,Mean,Taylor Swift,33.0,11.0,13.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
747,6/18/2011,33.0,Mean,Taylor Swift,39.0,11.0,12.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
748,6/11/2011,39.0,Mean,Taylor Swift,34.0,11.0,11.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
749,6/4/2011,34.0,Mean,Taylor Swift,37.0,11.0,10.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
750,5/28/2011,37.0,Mean,Taylor Swift,46.0,11.0,9.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
751,5/21/2011,46.0,Mean,Taylor Swift,54.0,11.0,8.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
752,5/14/2011,54.0,Mean,Taylor Swift,50.0,11.0,7.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
753,5/7/2011,50.0,Mean,Taylor Swift,51.0,11.0,6.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
754,4/30/2011,51.0,Mean,Taylor Swift,48.0,11.0,5.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
755,4/23/2011,48.0,Mean,Taylor Swift,67.0,11.0,4.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
756,4/16/2011,67.0,Mean,Taylor Swift,90.0,11.0,3.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
757,4/9/2011,90.0,Mean,Taylor Swift,0.0,11.0,2.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
758,11/6/2010,11.0,Mean,Taylor Swift,0.0,11.0,1.0,Speak Now (Deluxe Edition),10/25/2010,6.0,0.452,0.568,0.761,0.0,0.217,-3.987,0.0459,163.974,0.789,57.0,237733.0,SPEAK,SPEAK06,4736.0,216851178.0,11/9/2023,45787.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
759,7/22/2023,39.0,Mean (Taylor's Version),Taylor Swift,0.0,39.0,1.0,Speak Now (Taylor's Version),7/7/2023,6.0,0.311,0.524,0.692,0.0,0.192,-3.866,0.0369,163.874,0.621,79.0,238693.0,SPEAKTV,SPEAKTV06,125.0,60947176.0,11/9/2023,487577.0,top song,True,13.0,Taylor's Version,13.0,May,5.0,2023.0,5/5/2023,July,7.0,2023.0,7/7/2023,507000.0,17.0,0.136,22.0,True,Medium first week sales,Medium total streams,Pop rock,2,purple
760,2/19/2022,68.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,61.0,45.0,13.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
761,2/12/2022,61.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,57.0,45.0,12.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
762,2/5/2022,57.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,73.0,45.0,11.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
763,1/29/2022,73.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,88.0,45.0,10.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
764,1/22/2022,88.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,63.0,45.0,9.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
765,1/15/2022,63.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,80.0,45.0,8.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
766,1/8/2022,80.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,93.0,45.0,7.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
767,1/1/2022,93.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,89.0,45.0,6.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
768,12/25/2021,89.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,82.0,45.0,5.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
769,12/18/2021,82.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,78.0,45.0,4.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
770,12/11/2021,78.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,74.0,45.0,3.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
771,12/4/2021,74.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,45.0,45.0,2.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
772,11/27/2021,45.0,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,0.0,45.0,1.0,Red (Taylor's Version),11/12/2021,25.0,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,0.494,75.0,225960.0,REDTV,REDTV25,727.0,77745763.0,11/9/2023,106940.0,top song,True,11.0,Taylor's Version,11.0,June,18.0,2021.0,6/18/2021,November,12.0,2021.0,11/12/2021,369000.0,103.0,0.1416781292984869,30.0,True,Low first week sales,Medium total streams,Pop rock,2,purple
773,1/14/2023,97.0,Midnight Rain,Taylor Swift,0.0,5.0,8.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
774,12/17/2022,88.0,Midnight Rain,Taylor Swift,71.0,5.0,7.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
775,12/10/2022,71.0,Midnight Rain,Taylor Swift,52.0,5.0,6.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
776,12/3/2022,52.0,Midnight Rain,Taylor Swift,33.0,5.0,5.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
777,11/26/2022,33.0,Midnight Rain,Taylor Swift,30.0,5.0,4.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
778,11/19/2022,30.0,Midnight Rain,Taylor Swift,7.0,5.0,3.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
779,11/12/2022,7.0,Midnight Rain,Taylor Swift,5.0,5.0,2.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
780,11/5/2022,5.0,Midnight Rain,Taylor Swift,0.0,5.0,1.0,Midnights (The Til Dawn Edition),10/21/2022,6.0,0.705,0.654,0.372,6.78e-05,0.114,-11.704,0.0667,140.15,0.198,70.0,174782.0,MIDN,MIDN06,384.0,523381189.0,11/9/2023,1362971.0,top song,True,12.0,original,12.0,August,28.0,2022.0,8/28/2022,October,21.0,2022.0,10/21/2022,1140000.0,54.0,0.140625,23.0,False,High first week sales,High total streams,Synth/Dream/Dance pop,4,pink
781,1/22/2011,50.0,Mine,Taylor Swift,31.0,3.0,23.0,Speak Now (Deluxe Edition),10/25/2010,1.0,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,55.0,230706.0,SPEAK,SPEAK01,4736.0,211174531.0,11/9/2023,44589.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
782,1/15/2011,31.0,Mine,Taylor Swift,42.0,3.0,22.0,Speak Now (Deluxe Edition),10/25/2010,1.0,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,55.0,230706.0,SPEAK,SPEAK01,4736.0,211174531.0,11/9/2023,44589.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
783,1/8/2011,42.0,Mine,Taylor Swift,52.0,3.0,21.0,Speak Now (Deluxe Edition),10/25/2010,1.0,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,55.0,230706.0,SPEAK,SPEAK01,4736.0,211174531.0,11/9/2023,44589.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
784,1/1/2011,52.0,Mine,Taylor Swift,50.0,3.0,20.0,Speak Now (Deluxe Edition),10/25/2010,1.0,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,55.0,230706.0,SPEAK,SPEAK01,4736.0,211174531.0,11/9/2023,44589.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
785,12/25/2010,50.0,Mine,Taylor Swift,47.0,3.0,19.0,Speak Now (Deluxe Edition),10/25/2010,1.0,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,55.0,230706.0,SPEAK,SPEAK01,4736.0,211174531.0,11/9/2023,44589.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
786,12/18/2010,47.0,Mine,Taylor Swift,37.0,3.0,18.0,Speak Now (Deluxe Edition),10/25/2010,1.0,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,55.0,230706.0,SPEAK,SPEAK01,4736.0,211174531.0,11/9/2023,44589.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
787,12/11/2010,37.0,Mine,Taylor Swift,33.0,3.0,17.0,Speak Now (Deluxe Edition),10/25/2010,1.0,0.00265,0.624,0.757,1.87e-06,0.189,-2.94,0.0296,121.07,0.658,55.0,230706.0,SPEAK,SPEAK01,4736.0,211174531.0,11/9/2023,44589.0,top song,True,3.0,original,3.0,August,4.0,2010.0,8/4/2010,October,25.0,2010.0,10/25/2010,1047000.0,193.0,0.040751689,20.0,False,High first week sales,Medium total streams,Pop rock,3,yellow
