period_state,period,period_start_date,state,g_search_score,album_event,album_id,album_release_date,album_release_day,periods_from_release,us_search_avg,us_peak_search,global_search_avg,global_peak_search
"2020/08/19-2020/08/31, New York",2020/08/19-2020/08/31,2020-08-19,New York,51,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, North Carolina",2020/08/19-2020/08/31,2020-08-19,North Carolina,51,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, North Dakota",2020/08/19-2020/08/31,2020-08-19,North Dakota,38,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Ohio",2020/08/19-2020/08/31,2020-08-19,Ohio,56,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Oklahoma",2020/08/19-2020/08/31,2020-08-19,Oklahoma,52,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Oregon",2020/08/19-2020/08/31,2020-08-19,Oregon,57,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Pennsylvania",2020/08/19-2020/08/31,2020-08-19,Pennsylvania,55,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Rhode Island",2020/08/19-2020/08/31,2020-08-19,Rhode Island,100,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, South Carolina",2020/08/19-2020/08/31,2020-08-19,South Carolina,54,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, South Dakota",2020/08/19-2020/08/31,2020-08-19,South Dakota,49,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Tennessee",2020/08/19-2020/08/31,2020-08-19,Tennessee,61,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Texas",2020/08/19-2020/08/31,2020-08-19,Texas,45,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Utah",2020/08/19-2020/08/31,2020-08-19,Utah,79,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Vermont",2020/08/19-2020/08/31,2020-08-19,Vermont,58,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Virginia",2020/08/19-2020/08/31,2020-08-19,Virginia,56,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Washington",2020/08/19-2020/08/31,2020-08-19,Washington,61,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, West Virginia",2020/08/19-2020/08/31,2020-08-19,West Virginia,63,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Wisconsin",2020/08/19-2020/08/31,2020-08-19,Wisconsin,60,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2020/08/19-2020/08/31, Wyoming",2020/08/19-2020/08/31,2020-08-19,Wyoming,44,folklore,FOLK,2020-07-24,Friday,2,85,2020-08-31,82,2020-08-21
"2019/07/28-2019/08/09, Alabama",2019/07/28-2019/08/09,2019-07-28,Alabama,61,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Alaska",2019/07/28-2019/08/09,2019-07-28,Alaska,48,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Arizona",2019/07/28-2019/08/09,2019-07-28,Arizona,55,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Arkansas",2019/07/28-2019/08/09,2019-07-28,Arkansas,43,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, California",2019/07/28-2019/08/09,2019-07-28,California,54,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Colorado",2019/07/28-2019/08/09,2019-07-28,Colorado,67,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Connecticut",2019/07/28-2019/08/09,2019-07-28,Connecticut,86,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Delaware",2019/07/28-2019/08/09,2019-07-28,Delaware,78,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, District of Columbia",2019/07/28-2019/08/09,2019-07-28,District of Columbia,75,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Florida",2019/07/28-2019/08/09,2019-07-28,Florida,53,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Georgia",2019/07/28-2019/08/09,2019-07-28,Georgia,55,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Hawaii",2019/07/28-2019/08/09,2019-07-28,Hawaii,39,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Idaho",2019/07/28-2019/08/09,2019-07-28,Idaho,60,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Illinois",2019/07/28-2019/08/09,2019-07-28,Illinois,68,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Indiana",2019/07/28-2019/08/09,2019-07-28,Indiana,62,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Iowa",2019/07/28-2019/08/09,2019-07-28,Iowa,62,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Kansas",2019/07/28-2019/08/09,2019-07-28,Kansas,71,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Kentucky",2019/07/28-2019/08/09,2019-07-28,Kentucky,73,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Louisiana",2019/07/28-2019/08/09,2019-07-28,Louisiana,46,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Maine",2019/07/28-2019/08/09,2019-07-28,Maine,82,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Maryland",2019/07/28-2019/08/09,2019-07-28,Maryland,64,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Massachusetts",2019/07/28-2019/08/09,2019-07-28,Massachusetts,88,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Michigan",2019/07/28-2019/08/09,2019-07-28,Michigan,62,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Minnesota",2019/07/28-2019/08/09,2019-07-28,Minnesota,68,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Mississippi",2019/07/28-2019/08/09,2019-07-28,Mississippi,56,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Missouri",2019/07/28-2019/08/09,2019-07-28,Missouri,64,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Montana",2019/07/28-2019/08/09,2019-07-28,Montana,51,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Nebraska",2019/07/28-2019/08/09,2019-07-28,Nebraska,72,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Nevada",2019/07/28-2019/08/09,2019-07-28,Nevada,55,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, New Hampshire",2019/07/28-2019/08/09,2019-07-28,New Hampshire,98,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, New Jersey",2019/07/28-2019/08/09,2019-07-28,New Jersey,66,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, New Mexico",2019/07/28-2019/08/09,2019-07-28,New Mexico,74,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, New York",2019/07/28-2019/08/09,2019-07-28,New York,64,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, North Carolina",2019/07/28-2019/08/09,2019-07-28,North Carolina,60,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, North Dakota",2019/07/28-2019/08/09,2019-07-28,North Dakota,82,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Ohio",2019/07/28-2019/08/09,2019-07-28,Ohio,68,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Oklahoma",2019/07/28-2019/08/09,2019-07-28,Oklahoma,57,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Oregon",2019/07/28-2019/08/09,2019-07-28,Oregon,81,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Pennsylvania",2019/07/28-2019/08/09,2019-07-28,Pennsylvania,72,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Rhode Island",2019/07/28-2019/08/09,2019-07-28,Rhode Island,98,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, South Carolina",2019/07/28-2019/08/09,2019-07-28,South Carolina,60,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, South Dakota",2019/07/28-2019/08/09,2019-07-28,South Dakota,65,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Tennessee",2019/07/28-2019/08/09,2019-07-28,Tennessee,78,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Texas",2019/07/28-2019/08/09,2019-07-28,Texas,54,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Utah",2019/07/28-2019/08/09,2019-07-28,Utah,100,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Vermont",2019/07/28-2019/08/09,2019-07-28,Vermont,69,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Virginia",2019/07/28-2019/08/09,2019-07-28,Virginia,63,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Washington",2019/07/28-2019/08/09,2019-07-28,Washington,71,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, West Virginia",2019/07/28-2019/08/09,2019-07-28,West Virginia,62,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Wisconsin",2019/07/28-2019/08/09,2019-07-28,Wisconsin,65,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/07/28-2019/08/09, Wyoming",2019/07/28-2019/08/09,2019-07-28,Wyoming,77,Lover,LOVE,2019-08-23,Friday,-2,65,2019-08-09,77,2019-08-09
"2019/08/10-2019/08/22, Alabama",2019/08/10-2019/08/22,2019-08-10,Alabama,62,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Alaska",2019/08/10-2019/08/22,2019-08-10,Alaska,85,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Arizona",2019/08/10-2019/08/22,2019-08-10,Arizona,66,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Arkansas",2019/08/10-2019/08/22,2019-08-10,Arkansas,70,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, California",2019/08/10-2019/08/22,2019-08-10,California,64,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Colorado",2019/08/10-2019/08/22,2019-08-10,Colorado,68,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Connecticut",2019/08/10-2019/08/22,2019-08-10,Connecticut,89,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Delaware",2019/08/10-2019/08/22,2019-08-10,Delaware,63,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, District of Columbia",2019/08/10-2019/08/22,2019-08-10,District of Columbia,88,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Florida",2019/08/10-2019/08/22,2019-08-10,Florida,54,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Georgia",2019/08/10-2019/08/22,2019-08-10,Georgia,53,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Hawaii",2019/08/10-2019/08/22,2019-08-10,Hawaii,53,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Idaho",2019/08/10-2019/08/22,2019-08-10,Idaho,80,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Illinois",2019/08/10-2019/08/22,2019-08-10,Illinois,68,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Indiana",2019/08/10-2019/08/22,2019-08-10,Indiana,66,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Iowa",2019/08/10-2019/08/22,2019-08-10,Iowa,72,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Kansas",2019/08/10-2019/08/22,2019-08-10,Kansas,71,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Kentucky",2019/08/10-2019/08/22,2019-08-10,Kentucky,72,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Louisiana",2019/08/10-2019/08/22,2019-08-10,Louisiana,64,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Maine",2019/08/10-2019/08/22,2019-08-10,Maine,81,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Maryland",2019/08/10-2019/08/22,2019-08-10,Maryland,66,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Massachusetts",2019/08/10-2019/08/22,2019-08-10,Massachusetts,95,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Michigan",2019/08/10-2019/08/22,2019-08-10,Michigan,70,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Minnesota",2019/08/10-2019/08/22,2019-08-10,Minnesota,75,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Mississippi",2019/08/10-2019/08/22,2019-08-10,Mississippi,49,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Missouri",2019/08/10-2019/08/22,2019-08-10,Missouri,67,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Montana",2019/08/10-2019/08/22,2019-08-10,Montana,38,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Nebraska",2019/08/10-2019/08/22,2019-08-10,Nebraska,76,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Nevada",2019/08/10-2019/08/22,2019-08-10,Nevada,56,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, New Hampshire",2019/08/10-2019/08/22,2019-08-10,New Hampshire,82,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, New Jersey",2019/08/10-2019/08/22,2019-08-10,New Jersey,75,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, New Mexico",2019/08/10-2019/08/22,2019-08-10,New Mexico,73,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, New York",2019/08/10-2019/08/22,2019-08-10,New York,65,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, North Carolina",2019/08/10-2019/08/22,2019-08-10,North Carolina,65,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, North Dakota",2019/08/10-2019/08/22,2019-08-10,North Dakota,72,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Ohio",2019/08/10-2019/08/22,2019-08-10,Ohio,70,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Oklahoma",2019/08/10-2019/08/22,2019-08-10,Oklahoma,71,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Oregon",2019/08/10-2019/08/22,2019-08-10,Oregon,73,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Pennsylvania",2019/08/10-2019/08/22,2019-08-10,Pennsylvania,81,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Rhode Island",2019/08/10-2019/08/22,2019-08-10,Rhode Island,100,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, South Carolina",2019/08/10-2019/08/22,2019-08-10,South Carolina,62,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, South Dakota",2019/08/10-2019/08/22,2019-08-10,South Dakota,80,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Tennessee",2019/08/10-2019/08/22,2019-08-10,Tennessee,82,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Texas",2019/08/10-2019/08/22,2019-08-10,Texas,53,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Utah",2019/08/10-2019/08/22,2019-08-10,Utah,100,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Vermont",2019/08/10-2019/08/22,2019-08-10,Vermont,63,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Virginia",2019/08/10-2019/08/22,2019-08-10,Virginia,71,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Washington",2019/08/10-2019/08/22,2019-08-10,Washington,68,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, West Virginia",2019/08/10-2019/08/22,2019-08-10,West Virginia,76,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Wisconsin",2019/08/10-2019/08/22,2019-08-10,Wisconsin,72,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/10-2019/08/22, Wyoming",2019/08/10-2019/08/22,2019-08-10,Wyoming,54,Lover,LOVE,2019-08-23,Friday,-1,49,2019-08-22,55,2019-08-16
"2019/08/23-2019/09/04, Alabama",2019/08/23-2019/09/04,2010-08-23,Alabama,48,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Alaska",2019/08/23-2019/09/04,2010-08-23,Alaska,44,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Arizona",2019/08/23-2019/09/04,2010-08-23,Arizona,51,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Arkansas",2019/08/23-2019/09/04,2010-08-23,Arkansas,45,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, California",2019/08/23-2019/09/04,2010-08-23,California,51,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Colorado",2019/08/23-2019/09/04,2010-08-23,Colorado,56,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Connecticut",2019/08/23-2019/09/04,2010-08-23,Connecticut,60,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Delaware",2019/08/23-2019/09/04,2010-08-23,Delaware,62,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, District of Columbia",2019/08/23-2019/09/04,2010-08-23,District of Columbia,100,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Florida",2019/08/23-2019/09/04,2010-08-23,Florida,39,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Georgia",2019/08/23-2019/09/04,2010-08-23,Georgia,44,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Hawaii",2019/08/23-2019/09/04,2010-08-23,Hawaii,38,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Idaho",2019/08/23-2019/09/04,2010-08-23,Idaho,52,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Illinois",2019/08/23-2019/09/04,2010-08-23,Illinois,49,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Indiana",2019/08/23-2019/09/04,2010-08-23,Indiana,54,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Iowa",2019/08/23-2019/09/04,2010-08-23,Iowa,49,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Kansas",2019/08/23-2019/09/04,2010-08-23,Kansas,52,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Kentucky",2019/08/23-2019/09/04,2010-08-23,Kentucky,55,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Louisiana",2019/08/23-2019/09/04,2010-08-23,Louisiana,48,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Maine",2019/08/23-2019/09/04,2010-08-23,Maine,54,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Maryland",2019/08/23-2019/09/04,2010-08-23,Maryland,51,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Massachusetts",2019/08/23-2019/09/04,2010-08-23,Massachusetts,70,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Michigan",2019/08/23-2019/09/04,2010-08-23,Michigan,49,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Minnesota",2019/08/23-2019/09/04,2010-08-23,Minnesota,56,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Mississippi",2019/08/23-2019/09/04,2010-08-23,Mississippi,43,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Missouri",2019/08/23-2019/09/04,2010-08-23,Missouri,52,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Montana",2019/08/23-2019/09/04,2010-08-23,Montana,53,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Nebraska",2019/08/23-2019/09/04,2010-08-23,Nebraska,56,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, Nevada",2019/08/23-2019/09/04,2010-08-23,Nevada,42,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, New Hampshire",2019/08/23-2019/09/04,2010-08-23,New Hampshire,70,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, New Jersey",2019/08/23-2019/09/04,2010-08-23,New Jersey,55,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, New Mexico",2019/08/23-2019/09/04,2010-08-23,New Mexico,43,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, New York",2019/08/23-2019/09/04,2010-08-23,New York,66,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
"2019/08/23-2019/09/04, North Carolina",2019/08/23-2019/09/04,2010-08-23,North Carolina,48,Lover,LOVE,2019-08-23,Friday,0,41,2019-08-23,42,2019-08-23
